road_id,original_sim_road_id,road_label,upstream_node_id,upstream_node_label,upstream_kind,downstream_node_id,downstream_node_label,downstream_kind,lanes,speed_limit,blocks_12m,length_m,rounded_length_m,source_road_ids
503,1090,R503: 454800 -> 454910,454800,J462,junction,454910,J468,junction,1,40,15,181.933,180,r402 r480
502,1089,R502: 454910 -> 454800,454910,J468,junction,454800,J462,junction,1,40,15,181.933,180,r402 r480
400,880,R400: 455001 -> CN168,455001,J476,junction,CN168,J465,junction,1,40,15,179.141,180,r401
390,855,R390: CN168 -> 455001,CN168,J465,junction,455001,J476,junction,1,40,15,179.141,180,r401
488,1059,R488: 1241091 -> 455202,1241091:terminal_upstream:488,J481u,boundary,455202,J497,junction,1,40,25,296.046,300,r475 r476
490,1063,R490: 455202 -> 1241091,455202,J497,junction,1241091:terminal_downstream:490,J481d,boundary,1,40,25,296.046,300,r475 r476
456,995,R456: 454825 -> CN169,454825,J463,junction,CN169,J489,junction,1,60,26,309.853,312,r424
476,1032,R476: CN169 -> 454825,CN169,J489,junction,454825,J463,junction,1,60,26,309.853,312,r424
352,794,R352: 2735699 -> RB26,2735699,J545,junction,RB26,RB26,roundabout,1,40,8,94.925,96,r343
365,818,R365: RB26 -> 2735699,RB26,RB26,roundabout,2735699,J545,junction,1,40,8,94.925,96,r343
449,980,R449: 455804 -> 456263,455804,J540,junction,456263,J567,junction,1,40,35,423.303,420,r318
296,675,R296: 456263 -> 455804,456263,J567,junction,455804,J540,junction,1,40,35,423.303,420,r318
346,779,R346: 456216 -> CN133,456216,J563,junction,CN133,J558,junction,2,60,11,130.804,132,r235
340,767,R340: CN133 -> 456216,CN133,J558,junction,456216,J563,junction,2,60,11,130.804,132,r235
300,686,R300: 456263 -> CN11,456263,J567,junction,CN11:terminal_downstream:300,J564d,boundary,1,40,27,323.876,324,r309 r326 r331
292,664,R292: CN11 -> 456263,CN11:terminal_upstream:292,J564u,boundary,456263,J567,junction,1,40,27,323.876,324,r309 r326 r331
219,486,R219: 456321 -> 456848,456321,J568,junction,456848,J599,junction,2,60,32,389.051,384,r235
245,551,R245: 456848 -> 456321,456848,J599,junction,456321,J568,junction,2,60,32,389.051,384,r235
282,624,R282: 456616 -> CN19,456616,J587,junction,CN19,J598,junction,1,40,20,239.469,240,r196 r300
278,602,R278: CN19 -> 456616,CN19,J598,junction,456616,J587,junction,1,40,20,239.469,240,r196 r300
274,593,R274: 456914 -> CN175,456914,J605,junction,CN175,J593,junction,1,40,17,203.633,204,r108
257,566,R257: CN175 -> 456914,CN175,J593,junction,456914,J605,junction,1,40,17,203.633,204,r108
216,482,R216: 1915962 -> 457046,1915962:terminal_upstream:216,J625u,boundary,457046,J614,junction,1,40,22,263.353,264,r219 r237 r249
332,753,R332: 457046 -> 1915962,457046,J614,junction,1915962:terminal_downstream:332,J625d,boundary,1,40,22,263.353,264,r219 r237 r249
85,212,R085: CN131 -> CN77,CN131,J612,junction,CN77,J638,junction,1,40,36,433.877,432,r108
144,308,R144: CN77 -> CN131,CN77,J638,junction,CN131,J612,junction,1,40,36,433.877,432,r108
194,435,R194: 2647256 -> 457792,2647256,J656,junction,457792,J664,junction,1,40,11,135.017,132,r073 r228
195,438,R195: 457792 -> 2647256,457792,J664,junction,2647256,J656,junction,1,40,11,135.017,132,r073 r228
205,452,R205: 457792 -> 457944,457792,J664,junction,457944,J681,junction,1,40,19,230.156,228,r232
238,524,R238: 457944 -> 457792,457944,J681,junction,457792,J664,junction,1,40,19,230.156,228,r232
186,405,R186: 457889 -> 457982,457889,J677,junction,457982:terminal_downstream:186,J687d,boundary,1,40,6,70.774,72,r209
189,410,R189: 457982 -> 457889,457982:terminal_upstream:189,J687u,boundary,457889,J677,junction,1,40,6,70.774,72,r209
83,209,R083: 2815729 -> 458259,2815729,J726,junction,458259,J712,junction,1,40,11,132.418,132,r114 r131
111,247,R111: 458259 -> 2815729,458259,J712,junction,2815729,J726,junction,1,40,11,132.418,132,r114 r131
581,1268,R581: 454497 -> 454764,454497,J423,junction,454764,J457,junction,1,40,36,434.150,432,r454
468,1023,R468: 454764 -> 454497,454764,J457,junction,454497,J423,junction,1,40,36,434.150,432,r454
582,1269,R582: 454497 -> CN104,454497,J423,junction,CN104,J426,junction,1,40,12,144.477,144,r554
608,1318,R608: CN104 -> 454497,CN104,J426,junction,454497,J423,junction,1,40,12,144.477,144,r554
40,108,R040: 2672180 -> CN88,2672180:terminal_upstream:40,J753u,boundary,CN88,J764,junction,1,40,16,190.605,192,r038
27,65,R027: CN88 -> 2672180,CN88,J764,junction,2672180:terminal_downstream:27,J753d,boundary,1,40,16,190.605,192,r038
854,1896,R854: 452839 -> 452911,452839,J182,junction,452911,J195,junction,1,40,12,140.994,144,r817 r830
866,1923,R866: 452911 -> 452839,452911,J195,junction,452839,J182,junction,1,40,12,140.994,144,r817 r830
206,456,R206: 3822554 -> CN73,3822554,J697,junction,CN73,J683,junction,1,40,8,98.557,96,r078 r234
215,477,R215: CN73 -> 3822554,CN73,J683,junction,3822554,J697,junction,1,40,8,98.557,96,r078 r234
875,1979,R875: 1239370 -> 452911,1239370:terminal_upstream:875,J198u,boundary,452911,J195,junction,1,40,22,266.024,264,r835 r843
868,1925,R868: 452911 -> 1239370,452911,J195,junction,1239370:terminal_downstream:868,J198d,boundary,1,40,22,266.024,264,r835 r843
450,983,R450: 2736146 -> 455804,2736146,J529,junction,455804,J540,junction,1,40,8,99.863,96,r318
448,976,R448: 455804 -> 2736146,455804,J540,junction,2736146,J529,junction,1,40,8,99.863,96,r318
328,746,R328: 3966853 -> 456263,3966853,J586,junction,456263,J567,junction,1,40,23,279.218,276,r318 r351
303,690,R303: 456263 -> 3966853,456263,J567,junction,3966853,J586,junction,1,40,23,279.218,276,r318 r351
1083,2371,R1083: 451508 -> 451777,451508,J12,junction,451777,J33,junction,1,40,27,320.971,324,r1020 r1045 r1053 r933
1054,2310,R1054: 451777 -> 451508,451777,J33,junction,451508,J12,junction,1,40,27,320.971,324,r1020 r1045 r1053 r933
1149,2485,R1149: CN47 -> CN55,CN47,J137,junction,CN55,J149,junction,1,60,4,49.242,48,r1115 r1118
1152,2492,R1152: CN55 -> CN47,CN55,J149,junction,CN47,J137,junction,1,60,4,44.938,48,r1117 r1121
843,1880,R843: CN51 -> CN53,CN51,J192,junction,CN53,J193,junction,1,60,8,99.584,96,r803
844,1886,R844: CN53 -> CN51,CN53,J193,junction,CN51,J192,junction,1,60,8,98.124,96,r804
741,1663,R741: 3067874 -> CN161,3067874,J290,junction,CN161,J308,junction,1,40,8,101.458,96,r718
745,1671,R745: CN161 -> 3067874,CN161,J308,junction,3067874,J290,junction,1,40,8,101.458,96,r718
673,1485,R673: 453522 -> 453700,453522,J307,junction,453700,J322,junction,1,40,36,433.386,432,r653
709,1586,R709: 453700 -> 453522,453700,J322,junction,453522,J307,junction,1,40,36,433.386,432,r653
887,2014,R887: 453109 -> CN36,453109,J213,junction,CN36,J199,junction,1,40,44,523.241,528,r830
863,1918,R863: CN36 -> 453109,CN36,J199,junction,453109,J213,junction,1,40,44,523.241,528,r830
805,1793,R805: 453209 -> 453213,453209,J233,junction,453213,J236,junction,1,40,19,229.223,228,r778
824,1826,R824: 453213 -> 453209,453213,J236,junction,453209,J233,junction,1,40,19,229.223,228,r778
577,1227,R577: CN164 -> CN167,CN164,J370,junction,CN167,J405,junction,1,40,28,334.542,336,r556
598,1296,R598: CN167 -> CN164,CN167,J405,junction,CN164,J370,junction,1,40,28,334.542,336,r556
879,1984,R879: 453136 -> CN111,453136,J219,junction,CN111,J216,junction,1,40,14,170.262,168,r779
873,1970,R873: CN111 -> 453136,CN111,J216,junction,453136,J219,junction,1,40,14,170.262,168,r779
208,461,R208: 2647256 -> 457669,2647256,J656,junction,457669,J654,junction,1,40,30,361.978,360,r226 r238 r247
230,514,R230: 457669 -> 2647256,457669,J654,junction,2647256,J656,junction,1,40,30,361.978,360,r226 r238 r247
73,191,R073: 1240792 -> 457944,1240792,J710,junction,457944,J681,junction,1,40,31,370.762,372,r068 r078
241,539,R241: 457944 -> 1240792,457944,J681,junction,1240792,J710,junction,1,40,31,370.762,372,r068 r078
139,302,R139: 2648060 -> 2648102,2648060,J671,junction,2648102,J686,junction,1,40,17,209.529,204,r150 r183
171,382,R171: 2648102 -> 2648060,2648102,J686,junction,2648060,J671,junction,1,40,17,209.529,204,r150 r183
279,604,R279: CN19 -> CN80,CN19,J598,junction,CN80,J636,junction,1,40,35,415.764,420,r141
162,354,R162: CN80 -> CN19,CN80,J636,junction,CN19,J598,junction,1,40,35,415.764,420,r141
104,235,R104: 457517 -> CN77,457517,J635,junction,CN77,J638,junction,1,40,11,135.506,132,r128
110,244,R110: CN77 -> 457517,CN77,J638,junction,457517,J635,junction,1,40,11,135.506,132,r128
30,89,R030: 1471821 -> CN92,1471821,J720,junction,CN92:terminal_downstream:30,J698d,boundary,1,40,12,146.777,144,r044 r049 r051
28,74,R028: CN92 -> 1471821,CN92:terminal_upstream:28,J698u,boundary,1471821,J720,junction,1,40,12,146.777,144,r044 r049 r051
353,795,R353: 2735699 -> RB27,2735699,J545,junction,RB27,RB27,roundabout,1,40,14,164.107,168,r364 r389
376,830,R376: RB27 -> 2735699,RB27,RB27,roundabout,2735699,J545,junction,1,40,14,164.107,168,r364 r389
1301,2712,R1301: 3078340 -> 3078340:terminal_downstream,3078340,J79,junction,3078340:terminal_downstream,Td,boundary,1,30,1,12.000,12,terminal_001
1302,2713,R1302: 3078485 -> 3078485:terminal_downstream,3078485,J80,junction,3078485:terminal_downstream,Td,boundary,1,30,1,12.000,12,terminal_002
1303,2714,R1303: 3078496 -> 3078496:terminal_downstream,3078496,J81,junction,3078496:terminal_downstream,Td,boundary,1,30,1,12.000,12,terminal_003
1304,2715,R1304: 3078505 -> 3078505:terminal_downstream,3078505,J82,junction,3078505:terminal_downstream,Td,boundary,1,30,1,12.000,12,terminal_004
1305,2716,R1305: 3078521 -> 3078521:terminal_downstream,3078521,J83,junction,3078521:terminal_downstream,Td,boundary,1,30,1,12.000,12,terminal_005
1306,2717,R1306: 3078524 -> 3078524:terminal_downstream,3078524,J84,junction,3078524:terminal_downstream,Td,boundary,1,30,1,12.000,12,terminal_006
1307,2718,R1307: 3083404 -> 3083404:terminal_downstream,3083404,J85,junction,3083404:terminal_downstream,Td,boundary,1,30,1,12.000,12,terminal_007
1308,2719,R1308: 3083594 -> 3083594:terminal_downstream,3083594,J86,junction,3083594:terminal_downstream,Td,boundary,1,30,1,12.000,12,terminal_008
1309,2720,R1309: 3289385 -> 3289385:terminal_downstream,3289385,J94,junction,3289385:terminal_downstream,Td,boundary,1,30,1,12.000,12,terminal_009
1310,2721,R1310: 3289393 -> 3289393:terminal_downstream,3289393,J95,junction,3289393:terminal_downstream,Td,boundary,1,30,1,12.000,12,terminal_010
1311,2722,R1311: 3289395 -> 3289395:terminal_downstream,3289395,J96,junction,3289395:terminal_downstream,Td,boundary,1,30,1,12.000,12,terminal_011
1312,2723,R1312: 3289405 -> 3289405:terminal_downstream,3289405,J97,junction,3289405:terminal_downstream,Td,boundary,1,30,1,12.000,12,terminal_012
1313,2724,R1313: 3289782 -> 3289782:terminal_downstream,3289782,J98,junction,3289782:terminal_downstream,Td,boundary,1,30,1,12.000,12,terminal_013
1314,2725,R1314: 3289793 -> 3289793:terminal_downstream,3289793,J99,junction,3289793:terminal_downstream,Td,boundary,2,30,1,12.000,12,terminal_014
1315,2726,R1315: 3289802 -> 3289802:terminal_downstream,3289802,J100,junction,3289802:terminal_downstream,Td,boundary,1,30,1,12.000,12,terminal_015
1316,2727,R1316: 3289806 -> 3289806:terminal_downstream,3289806,J101,junction,3289806:terminal_downstream,Td,boundary,2,30,1,12.000,12,terminal_016
1317,2728,R1317: 3289896 -> 3289896:terminal_downstream,3289896,J102,junction,3289896:terminal_downstream,Td,boundary,1,30,1,12.000,12,terminal_017
1318,2729,R1318: 3289900 -> 3289900:terminal_downstream,3289900,J103,junction,3289900:terminal_downstream,Td,boundary,1,30,1,12.000,12,terminal_018
1319,2730,R1319: 3289907 -> 3289907:terminal_downstream,3289907,J104,junction,3289907:terminal_downstream,Td,boundary,1,30,1,12.000,12,terminal_019
1320,2731,R1320: 3289915 -> 3289915:terminal_downstream,3289915,J105,junction,3289915:terminal_downstream,Td,boundary,2,30,1,12.000,12,terminal_020
1321,2732,R1321: 3290217 -> 3290217:terminal_downstream,3290217,J106,junction,3290217:terminal_downstream,Td,boundary,1,30,1,12.000,12,terminal_021
1322,2733,R1322: 3290220 -> 3290220:terminal_downstream,3290220,J107,junction,3290220:terminal_downstream,Td,boundary,1,30,1,12.000,12,terminal_022
1323,2734,R1323: 3290226 -> 3290226:terminal_downstream,3290226,J108,junction,3290226:terminal_downstream,Td,boundary,1,30,1,12.000,12,terminal_023
1324,2735,R1324: 3290230 -> 3290230:terminal_downstream,3290230,J109,junction,3290230:terminal_downstream,Td,boundary,2,30,1,12.000,12,terminal_024
1325,2736,R1325: 3290238 -> 3290238:terminal_downstream,3290238,J110,junction,3290238:terminal_downstream,Td,boundary,1,30,1,12.000,12,terminal_025
1326,2737,R1326: 3290243 -> 3290243:terminal_downstream,3290243,J111,junction,3290243:terminal_downstream,Td,boundary,2,30,1,12.000,12,terminal_026
1327,2738,R1327: 3290936 -> 3290936:terminal_downstream,3290936,J112,junction,3290936:terminal_downstream,Td,boundary,1,30,1,12.000,12,terminal_027
1328,2739,R1328: 3290940 -> 3290940:terminal_downstream,3290940,J113,junction,3290940:terminal_downstream,Td,boundary,1,30,1,12.000,12,terminal_028
1329,2740,R1329: 3291645 -> 3291645:terminal_downstream,3291645,J114,junction,3291645:terminal_downstream,Td,boundary,1,30,1,12.000,12,terminal_029
1330,2741,R1330: 3291787 -> 3291787:terminal_downstream,3291787,J115,junction,3291787:terminal_downstream,Td,boundary,1,30,1,12.000,12,terminal_030
1331,2742,R1331: 3291789 -> 3291789:terminal_downstream,3291789,J116,junction,3291789:terminal_downstream,Td,boundary,1,30,1,12.000,12,terminal_031
1332,2743,R1332: 3291799 -> 3291799:terminal_downstream,3291799,J117,junction,3291799:terminal_downstream,Td,boundary,1,30,1,12.000,12,terminal_032
1333,2744,R1333: 3291800 -> 3291800:terminal_downstream,3291800,J118,junction,3291800:terminal_downstream,Td,boundary,1,30,1,12.000,12,terminal_033
1334,2745,R1334: 3291808 -> 3291808:terminal_downstream,3291808,J119,junction,3291808:terminal_downstream,Td,boundary,1,30,1,12.000,12,terminal_034
1335,2746,R1335: 3291810 -> 3291810:terminal_downstream,3291810,J120,junction,3291810:terminal_downstream,Td,boundary,1,30,1,12.000,12,terminal_035
1336,2747,R1336: 3291816 -> 3291816:terminal_downstream,3291816,J121,junction,3291816:terminal_downstream,Td,boundary,1,30,1,12.000,12,terminal_036
1337,2748,R1337: 3291818 -> 3291818:terminal_downstream,3291818,J122,junction,3291818:terminal_downstream,Td,boundary,1,30,1,12.000,12,terminal_037
1338,2749,R1338: 3294286 -> 3294286:terminal_downstream,3294286,J123,junction,3294286:terminal_downstream,Td,boundary,1,30,1,12.000,12,terminal_038
1339,2750,R1339: 3294427 -> 3294427:terminal_downstream,3294427,J124,junction,3294427:terminal_downstream,Td,boundary,1,30,1,12.000,12,terminal_039
1340,2751,R1340: 3294435 -> 3294435:terminal_downstream,3294435,J125,junction,3294435:terminal_downstream,Td,boundary,1,30,1,12.000,12,terminal_040
1341,2752,R1341: 3294450 -> 3294450:terminal_downstream,3294450,J126,junction,3294450:terminal_downstream,Td,boundary,1,30,1,12.000,12,terminal_041
1342,2753,R1342: 3342422 -> 3342422:terminal_downstream,3342422,J130,junction,3342422:terminal_downstream,Td,boundary,1,30,1,12.000,12,terminal_042
1343,2754,R1343: 3342425 -> 3342425:terminal_downstream,3342425,J131,junction,3342425:terminal_downstream,Td,boundary,1,30,1,12.000,12,terminal_043
1344,2755,R1344: 3342457 -> 3342457:terminal_downstream,3342457,J133,junction,3342457:terminal_downstream,Td,boundary,1,30,1,12.000,12,terminal_044
1345,2756,R1345: 3342466 -> 3342466:terminal_downstream,3342466,J135,junction,3342466:terminal_downstream,Td,boundary,1,30,1,12.000,12,terminal_045
1346,2757,R1346: 3342467 -> 3342467:terminal_downstream,3342467,J136,junction,3342467:terminal_downstream,Td,boundary,1,30,1,12.000,12,terminal_046
1347,2758,R1347: 3342501 -> 3342501:terminal_downstream,3342501,J139,junction,3342501:terminal_downstream,Td,boundary,1,30,1,12.000,12,terminal_047
1348,2759,R1348: RB04:terminal_upstream -> RB04,RB04:terminal_upstream,RB04u,boundary,RB04,RB04,roundabout,1,30,1,12.000,12,terminal_048
