sample	weight	z_j54_r1_k1	z_j54_r1_k2	z_j54_r2_k1	z_j54_r2_k2	z_j54_r3_k1	z_j54_r3_k2	z_j196_r1_k1	z_j196_r1_k2	z_j196_r2_k1	z_j196_r2_k2	z_j196_r3_k1	z_j196_r3_k2	z_j219_r1_k1	z_j219_r1_k2	z_j219_r2_k1	z_j219_r2_k2	z_j219_r3_k1	z_j219_r3_k2	z_j258_r1_k1	z_j258_r1_k2	z_j258_r2_k1	z_j258_r2_k2	z_j258_r3_k1	z_j258_r3_k2	z_j261_r1_k1	z_j261_r1_k2	z_j261_r2_k1	z_j261_r2_k2	z_j261_r3_k1	z_j261_r3_k2	z_j308_r1_k1	z_j308_r1_k2	z_j308_r2_k1	z_j308_r2_k2	z_j308_r3_k1	z_j308_r3_k2	z_j339_r1_k1	z_j339_r1_k2	z_j339_r1_k3	z_j339_r2_k1	z_j339_r2_k2	z_j339_r2_k3	z_j339_r3_k1	z_j339_r3_k2	z_j339_r3_k3	z_j386_r1_k1	z_j457_r1_k1	z_j475_r1_k1	z_j475_r1_k2	z_j475_r1_k3	z_j477_r1_k1	z_j477_r1_k2	z_j477_r2_k1	z_j477_r2_k2	z_j481_r1_k1	z_j481_r1_k2	z_j481_r1_k3	z_j481_r1_k4	z_j481_r1_k5	z_j485_r1_k1	z_j485_r1_k2	z_j485_r2_k1	z_j485_r2_k2	z_j486_r1_k1	z_j486_r2_k1	z_j487_r1_k1	z_j487_r1_k2	z_j487_r1_k3	z_j487_r1_k4	z_j490_r1_k1	z_j490_r1_k2	z_j490_r2_k1	z_j490_r2_k2	z_j491_r1_k1	z_j491_r2_k1	z_j495_r1_k1	z_j495_r1_k2	z_j495_r1_k3	z_j495_r2_k1	z_j495_r2_k2	z_j495_r2_k3	z_j495_r3_k1	z_j495_r3_k2	z_j495_r3_k3	z_j495_r3_k4	z_j495_r4_k1	z_j495_r4_k2	z_j495_r4_k3	z_j496_r1_k1	z_j496_r2_k1	z_j496_r3_k1	z_j497_r1_k1	z_j497_r1_k2	z_j497_r1_k3	z_j497_r2_k1	z_j497_r2_k2	z_j497_r2_k3
55	0.0078125	-0.716939994	-0.06191705305	-0.3658262393	-4.246473377	0.5567720074	1.005859815	-1.281655314	0.4483092175	1.293734325	1.024991291	-2.232661033	0.3580628686	-0.3835237648	1.69065198	0.1682719563	-0.387472586	0.1969100367	-0.4719328196	-3.472664139	0.1573306279	0.03188805674	0.08038900929	-1.705483607	0.5377688227	-0.3103605638	0.4444976642	0.03073466825	0.1043972078	0.3455831313	0.0983597864	-1.144093069	-0.7483433985	-2.411817957	-2.39708499	-0.4756986486	1.600546097	-1.982064097	0.8177969561	0.757923412	-1.370888487	-0.4951917079	-0.4739287547	-3.170786042	1.183764808	-1.178544575	0.3859802341	-0.516000085	0.2462294428	1.025648691	0.9608795785	-1.579064476	-0.8197321133	0.1689074626	0.07041703486	-1.075945265	-3.96080721	-1.361782905	0.7208221927	0.7061411141	1.193676858	1.678508332	1.516285629	1.255817117	0.5532650893	0.9178854987	-0.3905701493	0.4940551453	1.117602074	-1.256689672	-0.5330953789	1.415415294	1.049544265	0.8857256431	0.2783182004	0.1349778778	-1.399980919	-0.5080279464	2.032018993	-0.8506103078	-1.893820566	1.191021004	0.5554741938	1.629545959	1.093374386	-1.270189011	-1.229314024	2.827017848	-0.03135644053	-0.5108054176	0.7402551886	-1.309443456	-0.3653323487	1.076331214	-0.8668130194	0.5427378342	0.721508705	-1.401168565
56	0.0078125	-0.503702164	-0.6898409519	-0.1393523577	0.1571740208	0.2463622955	-0.8056263722	-0.5593666396	-2.018859831	-0.4658612065	1.385040937	0.9562054393	-0.04971878654	0.6351830623	0.7070964395	3.17501319	-0.7778295863	0.6194737667	-0.6896155457	-0.8874896748	0.259028113	-0.653173848	1.817889545	0.8215335852	-0.2123765454	-1.654251466	-2.457463601	0.9371052046	1.005216051	-1.100469023	-1.831147723	2.486495776	0.2306368349	-0.08958304239	-2.572641446	0.6964226992	-0.1624136516	-0.8208952801	0.8114742118	-0.7261261086	1.182471405	0.6927351512	-0.6372613111	0.3145910726	0.9548610352	1.736890188	2.253459493	0.3021610695	0.4213814145	0.6958778907	1.090513579	-1.884990644	-0.2776258893	-0.4862078547	-1.849402184	-0.4615869444	0.1167693452	0.7617391202	1.043809414	-2.465002873	2.837118332	0.7661112384	0.2210043616	0.3312969081	0.9522061234	0.1404190199	0.7504711761	-2.612560652	-0.7180268667	-0.4311687957	-1.303676934	-0.1725174974	-0.02546306443	-1.289554761	-0.4302583318	-0.2399726908	-0.4496237706	-1.53822962	1.285732484	0.3966534936	-0.8994127657	0.193181861	0.02169094382	-1.093583713	-0.1736662066	-1.553821804	-0.7105373664	1.184922303	-2.854563182	0.1565565954	2.733527754	1.151093568	1.110632371	0.7790783229	0.8408862255	1.56807151	-0.0718854721	-1.954210701
57	0.0078125	0.6027623605	0.376483704	-0.7640978223	-0.5498004127	1.723878949	-0.8645185709	-1.782787023	-0.436926239	1.148094143	1.609856936	-0.04365127693	1.095053539	0.2644342029	-0.6849893992	-2.345014972	-0.1193580615	2.611755568	1.214842362	-2.101647053	-0.6745904504	0.4239939334	-0.6479893716	-1.104293839	-0.03369399703	-1.062269231	-2.055226928	-0.7625064433	1.787348339	0.1620311861	0.2506633713	1.424586563	-0.8179683428	0.1178175871	-1.74712646	1.286999577	-0.4438502057	-0.3767787128	0.7287741782	-0.9772180665	-1.307801285	-2.143348866	2.197935595	0.1662883498	-1.396438125	1.082247142	-2.79380683	0.2839373549	-0.4054176286	0.01402073974	-0.466247197	-1.048045282	-0.507497865	0.9403233172	-0.5054991955	0.2006665159	1.816316065	0.06942120971	0.7181799948	-0.0106875639	2.24003242	2.090301668	-1.105436349	-1.304891937	1.430373484	0.8049295866	-0.1291505048	0.4573661026	-0.6363935386	1.399092909	-1.428184011	2.173295867	-0.06115914469	-0.1220200724	0.2923343716	2.145997602	-1.053042187	-0.6490827667	-0.7532317869	0.8705494012	-0.6595760161	1.160015378	0.1427220785	0.431395757	2.038001873	-0.08365232539	0.9320405688	1.352377661	0.26376994	0.6645585685	-0.31696387	-1.978920695	1.414006488	-0.5381492021	1.335747686	-2.161398588	0.1380569636	0.5041461052
58	0.0078125	1.724085574	1.078464731	-0.3487309774	-1.626808511	0.7266814469	0.3944647683	-0.8281356854	-0.7399908629	0.2386361409	1.509318786	-0.427346001	-2.72498568	0.613246684	0.5760647865	-1.153633194	1.548960494	0.6499894932	2.919273624	-0.41037736	1.660975197	-2.835696669	-0.4231624882	-0.375735332	1.280360646	-1.92723497	0.001328108605	0.2079353276	0.7609697712	-1.317730183	-0.3709190369	-0.2153984892	0.7048436532	0.9167949844	1.579518164	0.2296789326	0.4284728532	1.002000859	1.530810694	0.4973565463	-0.8080230095	0.5387060099	1.957937993	-2.322849521	-1.209029547	0.01132057968	-1.428571616	-0.3281779982	-0.9908986567	-0.4226178461	-2.712796963	-0.03308340023	0.9311916904	-0.9652537972	-1.337122487	-1.765426784	-2.140692361	-1.035965278	-0.2372561557	-0.1925439693	-0.948040947	-0.3275735585	1.256572798	1.759981054	0.7312939083	-0.3845131851	0.372841869	2.474180306	1.139653237	-0.5843500449	-2.356980641	0.371648963	0.456376808	-1.303079663	0.1126424345	0.300372435	-0.02389508569	-0.8094631085	-1.157909369	-1.151344216	0.2912368845	3.232964709	-0.9921097872	0.7605985717	-0.5246032608	2.152936665	-2.223208291	-2.48314626	-0.2090742087	-1.539464817	2.321815813	1.603959736	1.34026354	1.181076721	0.6760307016	2.376510822	-0.2617890374	-0.510552578
59	0.0078125	-0.7888621164	1.290052136	1.92632535	-0.9784283823	-1.250789674	1.118994996	1.932280393	0.06720359177	-0.4302671485	0.8365525922	0.05306832578	1.714392639	-1.357763892	0.6020542203	2.200727891	0.344448086	-1.081223189	-1.785616845	0.7857076756	0.04522443678	0.09976113459	0.139565931	1.602315679	-0.9592190677	1.10436592	-1.203204997	-0.5343863251	1.532407556	1.218803255	0.519285483	0.7964570308	-1.83899517	-0.1966765299	0.5270777383	0.3074771007	0.04324866974	-1.216604222	1.213035202	0.4501408963	-2.394839144	1.543166684	0.9484501449	0.4876218971	-1.460305357	0.6081441043	0.7013214817	1.117194443	0.1309991984	1.047968667	-1.328894024	0.3536626456	-0.5805110082	0.2951231894	-0.8522902778	1.058929764	2.55819256	0.3173928312	0.5899412075	-0.02740012151	-0.5204011119	-0.2284841944	-1.764650083	-0.02716374531	0.3312346917	0.9694474874	-0.2810753611	-1.408714665	1.479683435	1.191484003	2.402902771	0.5064311293	-0.3356830282	-1.334389062	-0.4363907978	1.300089617	-2.518765296	2.565617047	1.67974521	0.9619374161	-0.03057537809	-2.328044956	-2.380019751	0.288988567	0.524527517	0.9682587905	-0.250859965	0.8564572374	0.2516569643	1.95116992	1.695126266	0.6281717655	1.813273349	3.695383791	-1.94261051	0.9239355048	-1.046708808	-0.219667637
60	0.0078125	-2.035146825	-1.532720217	-0.1799830102	0.2322021414	0.1675385551	1.02236166	0.6730352346	1.439491535	0.1113520922	-1.336833508	1.615062165	1.701004747	-0.3406206335	-0.3060030132	0.07845205999	0.7769707365	1.341019911	-0.1030437632	0.8560161355	0.2564735587	0.06550782349	-1.178031354	-0.2093986045	1.9440752	-0.6793360518	-0.5844130282	-2.15708158	-1.8457965	1.114802079	-0.4159205363	-1.813890153	1.667393387	-1.126037909	0.3629977892	1.273042997	0.9054353719	-0.3603068277	0.9889150769	0.4744893478	0.2459443293	-1.755762269	-0.5157138056	0.4428330618	0.1541181301	-1.756260816	0.2081129385	0.5545271281	0.4333207122	0.976242769	0.8294773251	-0.9239733231	-0.5036598921	-0.3965628392	-2.22607273	-0.8934022346	-0.3732936139	-0.7123506026	1.214005824	1.564326051	-1.271557313	0.09789810745	-0.7877048142	1.749105225	2.959761986	-1.805373382	0.4351089084	-0.9756370075	-0.4012498227	1.446812363	1.724956454	-1.642594696	1.064485182	-0.298673695	-1.007548321	0.6882598174	-0.6575839638	0.4951476802	2.281836826	-0.3476161875	-0.1896751893	-2.520814837	-0.5365103825	-2.282163147	1.634508945	0.5400577934	-0.6641786941	0.3492389068	0.9350861499	1.117189743	-0.02930033583	0.3542215612	0.915872866	-1.629413556	-0.8211512667	0.1273969274	-0.9832297022	-1.430433115
61	0.0078125	-1.260230078	-0.4373203073	1.58452382	-0.266207457	0.4598269679	-1.196275049	-0.432212653	-0.191913618	0.2047035054	1.163563661	-0.1821969994	0.05944628826	0.8600654236	0.9543875339	1.063972262	-0.1106873234	1.957895994	0.740474889	-0.672174409	0.904341134	-0.02928856983	-0.309945809	-0.1678187118	1.014983408	0.2056464316	0.4562079633	0.5241715715	0.8613385809	-0.3076403442	0.7060935336	0.9668350281	1.104938235	-1.159293755	1.079803858	0.1564146189	-0.8304454308	0.03927053229	1.196442967	0.9643172731	0.1797166364	-0.2148011651	0.842475336	-2.085378895	0.3460232026	-0.1292486443	-0.3532379989	-0.527068489	-0.5485516569	0.05844546251	0.2530964417	1.246993728	0.4317927184	-2.196175603	-1.454455054	-0.09833916312	-0.04542378338	-0.7035338368	1.187354827	-0.7913209171	-0.1181262499	-0.7801911149	-0.384581167	0.3702158955	0.433571265	1.192159427	-0.4274334708	1.460087769	1.087963281	0.09932931008	-0.6852543346	-1.489084512	0.9036316241	0.3937537884	-0.09336517866	1.306267606	1.058564507	-1.172331807	-1.652992418	-1.437813031	0.2743370234	1.689908617	1.476939299	0.2488174802	3.113439573	0.717191104	-1.905421757	-0.9802689031	0.2721782087	0.3369217358	-0.9066688364	-1.601730091	0.5388758802	0.2702616483	1.156377285	1.809244277	0.2885711195	0.1915693823
62	0.0078125	-1.316485103	-1.834145529	0.5193238539	-1.041360671	0.767239633	-1.610796497	1.679739737	1.58431328	0.5558991982	0.4049321634	0.7240873698	0.3429324867	-0.2974796613	-0.3503850253	0.3604464698	1.367230322	-0.5007266041	-0.8657916514	1.022251582	-1.082997975	-0.4648100668	-1.857051266	-0.9238294983	1.494488139	-0.8554545546	-0.1974127034	0.1103809924	-1.54975314	-1.510637355	-0.3309833186	0.3725677556	0.7446577859	0.2009549593	-0.3026422369	-0.2123096722	2.453092963	2.197640743	-2.245866921	1.228494563	0.1414195556	0.3081061304	0.06253765054	0.0545892788	-0.7530721423	-1.266733937	2.263526711	-2.824133065	0.3103433795	1.081179833	0.8967851789	0.4923955757	-1.084073945	0.7651286047	0.1127287289	-0.1846087395	-0.4491615327	-0.3535855643	-0.3885235048	0.6064677407	-0.369273329	-1.764988275	-1.193496006	-0.3010913558	1.384621227	0.1214817804	-0.1085941827	0.7116125096	0.8568428859	-1.120100612	0.6715242165	1.119768935	-1.286397681	1.063197061	-2.629120469	1.344010122	0.3686724921	-1.210599719	-0.06474098123	-1.424436128	-3.026740651	-1.158358282	-1.227118286	0.2917795725	0.4366166528	-0.3837229062	0.4309420472	-1.460365165	-0.2404806528	-0.8653027838	-0.7387896166	0.1958709859	-0.8009729228	1.094381421	-0.2248877264	1.301612124	-0.9248165825	0.2304354252
63	0.0078125	-0.2921561443	-2.305713662	0.5722677982	2.106145786	1.264478998	-0.3867723027	0.2233202361	-0.01712135577	-0.6016324699	0.3415459477	1.768706379	1.269615341	-0.6281347385	0.9980072638	1.233312126	0.3465931466	0.2436314814	0.834104778	0.3756761008	0.9927994659	-0.5559233694	0.04596404005	1.333694	-0.05625831294	0.3382755428	0.03563679055	-2.091444504	-1.329028045	2.28692893	-0.4980066354	0.2905387425	0.3416795898	-1.687775029	-2.498067367	0.06729276208	-3.16921023	-0.7067804332	1.662657467	1.170736329	-1.4867536	0.2367442558	0.4763416214	-2.56342903	0.7394168923	-1.912146124	-1.174148854	-0.5858523779	-0.2598646218	-0.04308412925	-0.02735734698	0.9532264522	0.200488138	1.304254248	0.8777355635	-0.5539754139	1.467011002	-1.099909796	0.05949040607	0.3804375372	0.9583863157	-0.4925946032	0.8551043142	0.6203146413	0.4284252174	-0.06400738075	-0.2212146925	0.1011665035	-0.5108521036	0.9599921522	0.5463948029	0.6786016516	2.419133034	-0.7566527162	0.4460488633	-0.4248765972	0.2974057626	3.264159634	-0.5393368334	-2.093090419	0.07753305909	-3.552728537	0.0413292229	-1.10287212	0.2546181492	1.143174961	-0.01960711058	-0.4774453459	0.04391188067	0.3929662228	2.511812647	0.3713237407	-0.7020318378	0.9958999328	1.293894171	0.02465454376	-0.3594765007	0.3497280656
64	0.0078125	-0.3334521756	0.2642028987	-0.009454100095	0.1993196211	0.90962826	-0.1998880241	-1.362835677	-0.5279003907	0.9411624855	1.234575268	0.01150101581	-0.3175013624	-0.6037563168	0.1562544186	0.07155008055	-0.1057590943	2.727395925	-0.388428535	-0.5903278197	-2.082412888	0.8654744816	1.905781907	1.080634952	-2.179953649	0.3224223062	-0.7037411709	-0.9631159076	-0.1950436728	0.5609720415	1.245902334	0.1176511962	0.296126885	0.1141170855	-1.103594548	-0.4948983793	-0.8767304737	-0.6691970152	-0.4308285303	-0.7035509461	0.387673102	1.107191743	0.003956627459	0.1611621908	0.1296495206	0.5284173072	0.7139336183	0.9639884219	0.5605679738	1.417331165	-0.1261541211	1.280708098	-2.062606261	-0.04877932139	-0.688638236	-0.8302431645	0.34493144	0.3734936408	0.849278794	0.1126748404	-0.3916014933	0.9587094331	1.404170762	0.2438324057	1.036912983	-0.6827522163	-0.2525742023	-0.1505347634	0.7168963436	-0.3440527037	-0.5452421493	0.0796131641	0.8671426516	-0.9751499626	-1.334655581	2.326250658	-2.027046617	-0.2517418509	-0.9085929273	0.5525225149	0.6199505115	-0.3373781707	-0.2452964457	2.481093149	-0.5230099651	2.206326693	0.1624526446	0.7568678984	1.723544077	-0.08636646874	0.3437300791	1.549702823	0.6245386825	-1.936661543	-0.178838782	-0.1945312964	0.164919367	-0.2547028267
65	0.0078125	-1.402697593	-1.308017976	-0.3521725421	-0.3924800006	1.619235087	2.139517044	-0.805897902	-0.6349124261	0.02787701706	-0.4782068902	1.474382577	1.482694623	-0.9807020564	-0.7114774158	-0.8931502112	0.01744775099	0.02412872998	2.06825438	1.140654145	-2.293427753	0.5453238696	0.2161145345	-4.067222716	-0.03969559348	1.18774066	0.3751245317	0.3105321211	0.6214336653	-0.4984707024	-0.1004845493	0.8730912182	-0.9595829014	-0.4311118875	-0.001974131648	-0.9262400163	0.7534536051	-0.8221346328	1.078209446	0.2956774927	0.4884009733	-0.5825413935	3.026406477	-0.02244301657	-1.272301462	2.498528426	-1.598952533	1.164770469	-0.08979724413	1.726173589	0.7175857437	-0.5466650751	1.023686977	0.4130737278	-1.426457641	-0.3663538907	1.183501555	0.5629761033	1.822962585	-0.6314127803	-0.1915715368	0.676246481	-0.519450796	-0.7789765506	0.7047255331	1.429437901	1.065192243	1.615033327	-0.8629175183	-0.2062578025	1.678713036	0.7091346455	1.618690332	1.190379233	-0.367967627	1.166694459	0.5654260817	1.366612281	1.808717729	1.798554488	-3.407788021	-1.847989738	-0.4080125863	0.1166440129	1.6456916	0.417494412	1.16872668	-1.468702299	1.187558333	-0.6180348811	-1.082311037	0.4269490338	-0.3966181261	1.26706106	0.4966026164	1.112216396	1.966145672	0.05149013665
66	0.0078125	-0.2873244274	1.052326307	0.0743102058	-1.090652378	-2.587249209	-0.4496215018	-1.443511233	-1.964183465	0.3553760638	0.668113025	0.5296396768	1.261405889	1.505571824	-1.63610067	-1.590515624	0.7445125206	1.645875398	-1.752675701	-0.7646471557	-0.5909272985	-0.3468847557	-1.444640988	-1.469923055	0.3873797913	0.4404154428	-1.072950013	0.5308524277	1.509506168	-0.3345944022	-0.2681073207	-0.301259714	-0.6806490213	0.2615774063	-0.9637881743	1.034075964	-0.9608842449	-1.860332965	1.81997803	0.6948307287	-0.8995479879	-1.03432012	-0.07806470614	0.250324201	0.131274106	1.418125843	-0.2567600988	0.5354853898	2.636953172	0.3210081416	4.268547624	1.436802304	0.8082059898	2.55482546	1.632251564	-1.252230231	0.512879321	1.825765091	1.738743349	0.7884192964	-1.862507826	-0.6584044767	-2.008829264	-0.8717536486	1.930191408	-1.079715774	0.276851106	0.7777539333	-0.9413335278	0.9950979216	-1.374530279	-3.511033892	0.5492271457	-0.4015392434	-1.03987156	0.04066907469	-1.023027154	0.2628521861	1.793029482	0.2615919366	-1.502521719	-0.8220478268	0.4628109853	0.5256034312	-1.384689488	1.10318145	-0.6257503919	1.354865264	0.6153697738	-0.1891503966	1.5317853	-0.6668398908	0.3633365743	-1.702823288	-0.6896583287	0.05773643097	-0.6600267621	1.09933929
67	0.0078125	-0.3493905969	1.617196993	0.8117190494	0.2203422985	-0.9219894932	1.565867409	-0.7462514629	-0.133195512	1.584649304	0.8712543331	1.683062808	-0.8732615182	0.9058682436	-0.02056138961	-1.156573802	-0.07037274554	-0.3725614699	1.013779053	-0.7542536968	0.9579933238	-1.963698871	0.8228218044	-1.513516057	1.695597975	0.8840734435	-0.9099480662	1.298560548	0.1984631038	-2.214858879	1.07708551	0.2186898926	-1.618088323	-0.2039423927	0.5081310609	-0.1173117299	-1.587070617	-0.9315120016	0.9403962497	-0.3444706853	-0.3064234144	-2.360254239	2.338150401	-0.1130608462	0.2845925357	0.06322575606	-1.629959331	-2.295833638	-0.8366812067	0.01058082118	-0.4564198407	-0.3469945737	0.3410615843	0.3570721511	-1.146470214	0.7672787124	-0.8085162256	0.9995284167	1.6143667	2.207755349	0.08451012295	1.272558165	1.051997389	0.9190452934	0.6985061448	0.9943859366	1.352065218	0.0009299730815	1.118833362	1.162845617	1.113687869	-0.4593455395	0.4319870115	-0.191298449	-0.5839978513	-0.7528630851	-0.2713875369	0.3413913142	-0.4447327232	1.404009944	-0.3508094672	-2.160828918	0.4975941937	2.245335602	-0.2255583881	-1.187015677	0.1770967391	0.7068562385	1.182225072	-0.5983639085	-1.077980407	1.866142146	-0.383981008	-0.3135127269	0.06069349971	-0.01319515505	0.1755521962	-0.826615147
68	0.0078125	-2.064887798	0.4941935987	-0.04882305283	0.2503177563	2.8544924	-1.060109524	1.078475777	-0.1446742177	1.962087606	1.352151164	-2.935374461	0.1546181746	1.041999274	0.704925418	-0.5703161391	-0.1172853831	0.2432116856	0.5997278334	2.345321446	-0.04106822928	-1.001876305	0.4185827323	0.5357788819	-0.4631292395	1.162173518	-1.024439872	0.8098648507	1.116926539	0.9062289626	1.631142409	1.056104047	1.593289513	-0.8414985062	1.438795549	0.5718709971	1.534348525	-0.4330630878	0.5846742896	-0.1116101115	0.8474638103	-1.350241394	0.5958774981	2.464615777	0.01643073765	-0.2433279243	-0.1822389894	0.2276221709	-0.5454309285	0.1127232433	-0.431372106	0.1355803741	-3.852589423	-0.666732114	0.909304999	-0.385080845	1.059623881	-0.8551953219	-0.7098304296	-0.3654475861	0.1927819392	-0.26495904	0.1173915868	0.4202142181	1.990787066	-0.4898404453	0.0983884795	1.740878798	0.01265630238	1.851562687	-0.6312713285	-0.8735729299	-0.9208264807	0.1370612547	1.490654227	0.05079275852	-1.151689621	0.0009426172599	-0.05871813078	0.9559615819	-0.5449093683	-1.090921319	0.8800122616	0.4294118329	2.077221722	-2.679168323	2.065674826	2.412844755	0.3113572212	2.586643214	-0.9614209428	1.708491887	0.4539727494	0.2609740839	-0.2744719463	-1.450577316	-0.1868626109	-1.001278725
69	0.0078125	-0.82968173	-1.63611893	0.7825606464	0.4221254799	-0.09892373317	-0.3415173424	0.4989603234	1.782943467	-0.06583202693	0.4076661589	-0.4575627777	-1.278415442	-1.118338135	-2.524535443	1.19981398	1.170645047	0.5079347764	-0.2093817959	-0.6461179437	-0.06313048808	0.7309649147	-0.04267402536	-2.014211956	-1.269931627	-0.3728189447	1.287607373	-0.1250303792	-0.9353275923	0.5769230326	1.134792447	-0.01573837231	-0.7442502185	-0.3740831073	-0.1771795082	-0.5947138213	0.3934988775	2.095792736	1.726975546	1.217270963	-1.416182884	1.714571825	1.306527019	-1.331649246	1.033043522	0.1273649542	-1.838298583	1.231520537	-0.4594844111	-1.957966257	0.3393802739	0.7963115161	1.790936537	2.784171438	-0.9602470145	-0.3424372096	2.022422413	-0.01778773169	-0.4952556541	0.9255133421	0.4789314271	1.252322431	0.09771923948	3.772483643	1.48047388	-0.274511172	2.592715544	-1.227326011	-0.6737028355	-0.1898600526	0.09756584873	-0.05025703512	0.265370665	0.3534475609	-0.4137958715	-0.9199007218	3.317101287	1.59962851	0.7906021376	-0.9782914494	0.6646488095	0.555229687	-0.5686808226	-0.2244166728	-1.29648119	1.47424859	-0.5180736517	1.063211034	0.5644553533	2.247035733	0.2460861259	0.3080784555	2.938698346	-0.8739912027	-0.04592834318	0.7375795189	1.101377625	1.352501981
70	0.0078125	0.9908986086	-1.928945709	0.1779740633	-0.2432282183	-1.613918126	2.107234069	0.08591650804	-0.4616494749	-0.3186189948	0.2287864228	-0.1345048367	1.286719363	1.428128421	0.7435473476	-0.5679404631	0.3372282753	-0.2211351878	0.7366024298	0.7654374167	0.6095388104	-1.815297426	0.8872799171	-2.161077638	1.345629285	0.2126961465	0.2490707301	0.2737160102	-0.7173955567	1.055759161	0.5256999827	-1.353675328	-1.459069673	-0.8570896021	-0.2339624102	0.3028766842	-2.370370221	-0.6491937283	1.222697176	0.5725948227	-0.109023922	2.9785598	2.367822669	-2.428074031	-0.4655423571	0.3328505862	-0.3518159803	0.866189851	-0.5513553018	1.007109741e-06	0.3621686994	1.430019105	-0.4625819052	-0.2391329179	0.8326961602	-1.217209189	0.6332925833	-0.07974629041	0.378471224	-0.6638729384	1.445567432	1.010707717	1.018438	-0.4409708609	0.3974408377	1.472767544	0.9319125146	2.847366864	-0.6666474122	1.233673836	-1.699074445	-0.9081532522	1.061424571	-2.150296805	0.1835570253	-1.263053645	0.7113165823	1.354818285	0.2663222754	-1.232446049	1.695907458	-0.05801614002	0.4625121968	0.3704936244	1.091049049	-0.8605296282	-2.044215983	-1.4843287	-0.8933266262	-2.524022937	1.366928697	0.1971079345	-2.380801884	-2.339801376	1.879778226	0.7558899712	0.6623778589	-1.161505026
71	0.0078125	0.3442568083	-1.060119592	0.9609799482	-1.466551283	-0.3117529729	-2.113901939	0.0292925181	0.2520274366	0.8206151427	0.4962694339	-0.7040261693	-0.3272874793	0.0175672799	-0.643640818	-0.4300083956	-0.008667219988	1.915965685	-0.3157099387	1.03784298	1.794881548	0.1676500197	0.328007866	0.3388882761	1.450361482	0.3480500038	0.3286247652	0.5608524333	0.1578721997	0.8896025733	1.121500386	1.473189556	-1.480108642	0.06926156256	-1.367723504	1.303662172	1.041222256	-1.422126511	1.787455211	0.7999547778	-1.082507171	-1.403818882	2.462951611	-0.3134490868	0.9076066229	0.07303368315	0.9792470981	-1.439314858	-0.1913647109	0.5025512279	0.8324405334	0.4333804506	-0.0007876734184	1.088237557	0.5264881719	-1.058442302	0.257411414	1.226249299	-0.09641198548	-0.6579946087	-0.2342552519	-1.072110554	-0.7402138384	2.2430761	1.868891102	-0.4162389926	1.617384228	3.191073639	-1.222968747	1.225122725	1.398382417	-0.4142421187	-2.486088954	-0.3816495526	1.83519541	1.954074285	-1.203151532	0.3805768794	0.04122779614	1.387521113	1.261069843	0.2530087994	-1.781269874	-1.153196714	-0.2387411189	0.718539549	-0.03441142973	1.932997354	-1.77509969	1.636906802	-2.761784171	-1.007812667	0.2907593487	0.02640213106	0.8397209903	-1.2244979	-0.4885144891	1.980892884
72	0.0078125	-1.875877085	0.3568341246	-0.3887327671	1.112291358	0.9486726144	-0.6435022262	-0.8000942652	-1.9327781	1.427907322	0.72113705	-0.6684318117	0.3943506923	0.8487323481	0.2871985103	0.3752936281	1.56067234	0.04298271103	-0.4321690974	1.448708217	0.6408064447	1.042595373	0.8492772616	2.701922838	-1.621776558	-1.524205707	-0.3344982374	-1.297417595	0.7141532096	-1.935617387	1.947545809	1.937937421	-0.8239697191	0.4872357742	0.6082015738	0.1328605257	-1.167180137	0.09326290021	-1.722627058	-1.272769899	-0.9930547263	-1.52404129	-1.276760972	0.1424948138	-0.4468642369	-0.3283965811	-0.5079621475	1.069583277	-1.17651258	-1.733616768	-1.562120634	1.948285478	0.2027515599	0.7578804963	0.3112092381	0.1138322852	1.745274669	0.1502058084	-0.8273617965	0.4499415048	2.234923112	-0.6297201462	-1.537141413	-0.8706422635	0.2917603842	1.074732507	3.342572755	1.18109379	-0.9801339055	-1.086958995	-1.026399421	0.3973173459	0.3875590201	2.376329017	-0.006904705788	3.235191631	0.2681368691	-2.793967965	-0.5516745763	-0.1761558796	2.380645985	-0.3682326504	-0.5370178682	0.5299273461	2.58920835	0.5289981739	-0.3060962898	0.5722534129	-0.2557877405	1.009198265	-0.7617339406	-2.17533187	-1.992826745	-2.028971971	0.546302072	-0.2069336492	0.9124000197	0.6221849262
