road_id,cell_id,n_cells,cell_fraction_center,truth_density,mean_density,abs_error
15,7,13,0.5,0.3328150924,0.3328150924,0
15,8,13,0.5769230769,0.3296898019,0.3296898019,0
15,9,13,0.6538461538,0.3256267001,0.3256267001,0
15,10,13,0.7307692308,0.3205613711,0.3205613711,0
15,11,13,0.8076923077,0.3149452843,0.3149452843,0
15,12,13,0.8846153846,0.3094772515,0.3094772515,0
15,13,13,0.9615384615,0.3049499643,0.3049499643,0
16,1,17,0.02941176471,0.699689673,0.699689673,0
16,2,17,0.08823529412,0.7135603541,0.7135603541,0
16,3,17,0.1470588235,0.7140397256,0.7140397256,0
16,4,17,0.2058823529,0.7153575734,0.7153575734,0
16,5,17,0.2647058824,0.716346234,0.716346234,0
16,6,17,0.3235294118,0.7156940713,0.7156940713,0
16,7,17,0.3823529412,0.7123796147,0.7123796147,0
16,8,17,0.4411764706,0.7059127544,0.7059127544,0
16,9,17,0.5,0.6962954137,0.6962954137,0
16,10,17,0.5588235294,0.6838290197,0.6838290197,0
16,11,17,0.6176470588,0.6689229871,0.6689229871,0
16,12,17,0.6764705882,0.6519714033,0.6519714033,0
16,13,17,0.7352941176,0.633292552,0.633292552,0
16,14,17,0.7941176471,0.6131004616,0.6131004616,0
16,15,17,0.8529411765,0.5914728898,0.5914728898,0
16,16,17,0.9117647059,0.5682525976,0.5682525976,0
16,17,17,0.9705882353,0.5425846758,0.5425846758,0
17,1,13,0.03846153846,0.1287201533,0.1287201533,0
17,2,13,0.1153846154,0.1215762905,0.1215762905,0
17,3,13,0.1923076923,0.1258715448,0.1258715448,0
17,4,13,0.2692307692,0.141398098,0.141398098,0
17,5,13,0.3461538462,0.1624077667,0.1624077667,0
17,6,13,0.4230769231,0.1873274215,0.1873274215,0
17,7,13,0.5,0.3041123225,0.3041123225,0
17,8,13,0.5769230769,0.7167345281,0.7167345281,0
17,9,13,0.6538461538,0.7298388428,0.7298388428,0
17,10,13,0.7307692308,0.7329661779,0.7329661779,0
17,11,13,0.8076923077,0.7336911239,0.7336911239,0
17,12,13,0.8846153846,0.7338324981,0.7338324981,0
17,13,13,0.9615384615,0.7338521614,0.7338521614,0
18,1,7,0.07142857143,0.2365293407,0.2365293407,0
18,2,7,0.2142857143,0.2511440236,0.2511440236,0
18,3,7,0.3571428571,0.402433974,0.402433974,0
18,4,7,0.5,0.8191792142,0.8191792142,0
18,5,7,0.6428571429,0.9039192826,0.9039192826,0
18,6,7,0.7857142857,0.9146983506,0.9146983506,0
18,7,7,0.9285714286,0.9158569015,0.9158569015,0
19,1,4,0.125,0.8915500234,0.8915500234,0
19,2,4,0.375,0.890853963,0.890853963,0
19,3,4,0.625,0.8901352315,0.8901352315,0
19,4,4,0.875,0.8894326242,0.8894326242,0
20,1,7,0.07142857143,0.05725624904,0.05725624904,0
20,2,7,0.2142857143,0.1047322529,0.1047322529,0
20,3,7,0.3571428571,0.1588175189,0.1588175189,0
20,4,7,0.5,0.1903362396,0.1903362396,0
20,5,7,0.6428571429,0.1988927869,0.1988927869,0
20,6,7,0.7857142857,0.1954421208,0.1954421208,0
20,7,7,0.9285714286,0.1865193001,0.1865193001,0
21,1,5,0.1,0.1975018114,0.1975018114,0
21,2,5,0.3,0.1959942105,0.1959942105,0
21,3,5,0.5,0.1982177663,0.1982177663,0
21,4,5,0.7,0.2121458588,0.2121458588,0
21,5,5,0.9,0.2495682179,0.2495682179,0
22,1,2,0.25,0.1004999729,0.1004999729,0
22,2,2,0.75,0.216976339,0.216976339,0
23,1,2,0.25,0.8894253473,0.8894253473,0
23,2,2,0.75,0.889087327,0.889087327,0
24,1,5,0.1,0.7841236174,0.7841236174,0
24,2,5,0.3,0.8918014242,0.8918014242,0
24,3,5,0.5,0.8912954507,0.8912954507,0
24,4,5,0.7,0.8904834298,0.8904834298,0
24,5,5,0.9,0.8896087084,0.8896087084,0
25,1,14,0.03571428571,0.1639813104,0.1639813104,0
25,2,14,0.1071428571,0.2419830938,0.2419830938,0
25,3,14,0.1785714286,0.4255847504,0.4255847504,0
25,4,14,0.25,0.5249149946,0.5249149946,0
25,5,14,0.3214285714,0.5297966928,0.5297966928,0
25,6,14,0.3928571429,0.5286243206,0.5286243206,0
25,7,14,0.4642857143,0.5241060724,0.5241060724,0
25,8,14,0.5357142857,0.5172350877,0.5172350877,0
25,9,14,0.6071428571,0.5089097156,0.5089097156,0
25,10,14,0.6785714286,0.4988925229,0.4988925229,0
25,11,14,0.75,0.4969254498,0.4969254498,0
25,12,14,0.8214285714,0.5799262997,0.5799262997,0
25,13,14,0.8928571429,0.6804089173,0.6804089173,0
25,14,14,0.9642857143,0.7077475663,0.7077475663,0
26,1,14,0.03571428571,0.2255434704,0.2255434704,0
26,2,14,0.1071428571,0.382187841,0.382187841,0
26,3,14,0.1785714286,0.6439716853,0.6439716853,0
26,4,14,0.25,0.6373745982,0.6373745982,0
26,5,14,0.3214285714,0.6290326327,0.6290326327,0
26,6,14,0.3928571429,0.6199201029,0.6199201029,0
26,7,14,0.4642857143,0.6110091969,0.6110091969,0
26,8,14,0.5357142857,0.6033123508,0.6033123508,0
26,9,14,0.6071428571,0.5978590175,0.5978590175,0
26,10,14,0.6785714286,0.5963076204,0.5963076204,0
26,11,14,0.75,0.6073411282,0.6073411282,0
26,12,14,0.8214285714,0.6614770965,0.6614770965,0
26,13,14,0.8928571429,0.760347655,0.760347655,0
26,14,14,0.9642857143,0.8273028668,0.8273028668,0
27,1,16,0.03125,0.257929476,0.257929476,0
27,2,16,0.09375,0.2552564402,0.2552564402,0
27,3,16,0.15625,0.2466044206,0.2466044206,0
27,4,16,0.21875,0.2315724023,0.2315724023,0
27,5,16,0.28125,0.2113433554,0.2113433554,0
27,6,16,0.34375,0.1885239807,0.1885239807,0
27,7,16,0.40625,0.1655169574,0.1655169574,0
27,8,16,0.46875,0.1439943816,0.1439943816,0
27,9,16,0.53125,0.1249389565,0.1249389565,0
27,10,16,0.59375,0.1087558118,0.1087558118,0
27,11,16,0.65625,0.09535666723,0.09535666723,0
27,12,16,0.71875,0.08426627786,0.08426627786,0
27,13,16,0.78125,0.07479543865,0.07479543865,0
27,14,16,0.84375,0.06625939257,0.06625939257,0
27,15,16,0.90625,0.05816664617,0.05816664617,0
27,16,16,0.96875,0.0503106467,0.0503106467,0
28,1,12,0.04166666667,0.04367846276,0.04367846276,0
28,2,12,0.125,0.05915642826,0.05915642826,0
28,3,12,0.2083333333,0.05977121141,0.05977121141,0
28,4,12,0.2916666667,0.05481700713,0.05481700713,0
28,5,12,0.375,0.05037802113,0.05037802113,0
28,6,12,0.4583333333,0.04869465115,0.04869465115,0
28,7,12,0.5416666667,0.04987170137,0.04987170137,0
28,8,12,0.625,0.0531622817,0.0531622817,0
28,9,12,0.7083333333,0.05786813076,0.05786813076,0
28,10,12,0.7916666667,0.06356873675,0.06356873675,0
28,11,12,0.875,0.06979991911,0.06979991911,0
28,12,12,0.9583333333,0.07573490115,0.07573490115,0
29,1,21,0.02380952381,0.4002331598,0.4002331598,0
29,2,21,0.07142857143,0.377813455,0.377813455,0
29,3,21,0.119047619,0.363222973,0.363222973,0
29,4,21,0.1666666667,0.3553123593,0.3553123593,0
29,5,21,0.2142857143,0.3499539879,0.3499539879,0
29,6,21,0.2619047619,0.3440588625,0.3440588625,0
29,7,21,0.3095238095,0.3363311843,0.3363311843,0
29,8,21,0.3571428571,0.3267199391,0.3267199391,0
29,9,21,0.4047619048,0.3157121784,0.3157121784,0
29,10,21,0.4523809524,0.3039343258,0.3039343258,0
29,11,21,0.5,0.2920120702,0.2920120702,0
29,12,21,0.5476190476,0.2805479409,0.2805479409,0
29,13,21,0.5952380952,0.2701362926,0.2701362926,0
29,14,21,0.6428571429,0.2613846018,0.2613846018,0
29,15,21,0.6904761905,0.2549291732,0.2549291732,0
29,16,21,0.7380952381,0.2514358546,0.2514358546,0
29,17,21,0.7857142857,0.2515703491,0.2515703491,0
29,18,21,0.8333333333,0.255911754,0.255911754,0
29,19,21,0.880952381,0.2647744133,0.2647744133,0
29,20,21,0.9285714286,0.2779206949,0.2779206949,0
29,21,21,0.9761904762,0.6983392969,0.6983392969,0
30,1,12,0.04166666667,0.1281478232,0.1281478232,0
30,2,12,0.125,0.1307711265,0.1307711265,0
30,3,12,0.2083333333,0.1316433622,0.1316433622,0
30,4,12,0.2916666667,0.1299701168,0.1299701168,0
30,5,12,0.375,0.1259805491,0.1259805491,0
30,6,12,0.4583333333,0.1203855227,0.1203855227,0
30,7,12,0.5416666667,0.1138808982,0.1138808982,0
30,8,12,0.625,0.1069483288,0.1069483288,0
30,9,12,0.7083333333,0.09985237604,0.09985237604,0
30,10,12,0.7916666667,0.09270667908,0.09270667908,0
30,11,12,0.875,0.08554962239,0.08554962239,0
30,12,12,0.9583333333,0.07841195769,0.07841195769,0
31,1,5,0.1,0.1263264653,0.1263264653,0
31,2,5,0.3,0.1275443835,0.1275443835,0
31,3,5,0.5,0.129058931,0.129058931,0
31,4,5,0.7,0.1307546106,0.1307546106,0
31,5,5,0.9,0.1324081437,0.1324081437,0
32,1,2,0.25,0.2593795392,0.2593795392,0
32,2,2,0.75,0.2590565706,0.2590565706,0
33,1,5,0.1,0.1793718627,0.1793718627,0
33,2,5,0.3,0.177333255,0.177333255,0
33,3,5,0.5,0.1749912256,0.1749912256,0
33,4,5,0.7,0.1726698553,0.1726698553,0
33,5,5,0.9,0.1708885497,0.1708885497,0
34,1,2,0.25,0.3204142701,0.3204142701,0
34,2,2,0.75,0.3199175002,0.3199175002,0
35,1,8,0.0625,0.22495019,0.22495019,0
35,2,8,0.1875,0.7067306308,0.7067306308,0
35,3,8,0.3125,0.7177197774,0.7177197774,0
35,4,8,0.4375,0.7140276179,0.7140276179,0
35,5,8,0.5625,0.7123247068,0.7123247068,0
35,6,8,0.6875,0.7119588235,0.7119588235,0
35,7,8,0.8125,0.7119060758,0.7119060758,0
35,8,8,0.9375,0.7105454854,0.7105454854,0
36,1,3,0.1666666667,0.1568499052,0.1568499052,0
36,2,3,0.5,0.1707136404,0.1707136404,0
36,3,3,0.8333333333,0.1788485043,0.1788485043,0
37,1,3,0.1666666667,0.0236711637,0.0236711637,0
37,2,3,0.5,0.0441571844,0.0441571844,0
37,3,3,0.8333333333,0.07560512725,0.07560512725,0
38,1,3,0.1666666667,0.07401521406,0.07401521406,0
38,2,3,0.5,0.08160245859,0.08160245859,0
38,3,3,0.8333333333,0.08574020994,0.08574020994,0
39,1,3,0.1666666667,0.01224475114,0.01224475114,0
39,2,3,0.5,0.01751689205,0.01751689205,0
39,3,3,0.8333333333,0.02579798017,0.02579798017,0
40,1,16,0.03125,0.08980124403,0.08980124403,0
40,2,16,0.09375,0.1116223761,0.1116223761,0
40,3,16,0.15625,0.1052581424,0.1052581424,0
40,4,16,0.21875,0.1039930814,0.1039930814,0
40,5,16,0.28125,0.1214358219,0.1214358219,0
40,6,16,0.34375,0.1657061623,0.1657061623,0
40,7,16,0.40625,0.2336701725,0.2336701725,0
40,8,16,0.46875,0.2960865059,0.2960865059,0
40,9,16,0.53125,0.3261814534,0.3261814534,0
40,10,16,0.59375,0.3300021145,0.3300021145,0
40,11,16,0.65625,0.3223341672,0.3223341672,0
40,12,16,0.71875,0.3107999752,0.3107999752,0
40,13,16,0.78125,0.2984103262,0.2984103262,0
40,14,16,0.84375,0.2866265893,0.2866265893,0
40,15,16,0.90625,0.2765208026,0.2765208026,0
40,16,16,0.96875,0.2703836904,0.2703836904,0
41,1,1,0.5,0.1275834718,0.1275834718,0
42,1,1,0.5,0.0221676505,0.0221676505,0
43,1,2,0.25,0.1236973467,0.1236973467,0
43,2,2,0.75,0.1251188765,0.1251188765,0
44,1,2,0.25,0.1294991948,0.1294991948,0
44,2,2,0.75,0.1310723571,0.1310723571,0
45,1,8,0.0625,0.2225827309,0.2225827309,0
45,2,8,0.1875,0.2226650303,0.2226650303,0
45,3,8,0.3125,0.2317046748,0.2317046748,0
45,4,8,0.4375,0.3670288189,0.3670288189,0
45,5,8,0.5625,0.5839563259,0.5839563259,0
45,6,8,0.6875,0.5730557188,0.5730557188,0
45,7,8,0.8125,0.5557881399,0.5557881399,0
45,8,8,0.9375,0.5353960137,0.5353960137,0
46,1,8,0.0625,0.1445378581,0.1445378581,0
46,2,8,0.1875,0.4530685724,0.4530685724,0
46,3,8,0.3125,0.7146006816,0.7146006816,0
46,4,8,0.4375,0.71262966,0.71262966,0
46,5,8,0.5625,0.7118155697,0.7118155697,0
46,6,8,0.6875,0.7118195262,0.7118195262,0
46,7,8,0.8125,0.7118808735,0.7118808735,0
46,8,8,0.9375,0.7105432318,0.7105432318,0
47,1,8,0.0625,0.4568528291,0.4568528291,0
47,2,8,0.1875,0.4303629471,0.4303629471,0
47,3,8,0.3125,0.4058677286,0.4058677286,0
47,4,8,0.4375,0.3823817502,0.3823817502,0
47,5,8,0.5625,0.3595843326,0.3595843326,0
47,6,8,0.6875,0.3373442144,0.3373442144,0
47,7,8,0.8125,0.3156106842,0.3156106842,0
47,8,8,0.9375,0.2943872856,0.2943872856,0
48,1,3,0.1666666667,0.1423531476,0.1423531476,0
48,2,3,0.5,0.14380669,0.14380669,0
48,3,3,0.8333333333,0.1453484119,0.1453484119,0
49,1,5,0.1,0.02175020235,0.02175020235,0
49,2,5,0.3,0.03522389894,0.03522389894,0
49,3,5,0.5,0.04697700051,0.04697700051,0
49,4,5,0.7,0.05323275501,0.05323275501,0
49,5,5,0.9,0.0552314808,0.0552314808,0
50,1,5,0.1,0.06337222047,0.06337222047,0
50,2,5,0.3,0.06232493127,0.06232493127,0
50,3,5,0.5,0.06067053302,0.06067053302,0
50,4,5,0.7,0.05874590604,0.05874590604,0
50,5,5,0.9,0.05693440178,0.05693440178,0
51,1,3,0.1666666667,0.1396510645,0.1396510645,0
51,2,3,0.5,0.1406685754,0.1406685754,0
51,3,3,0.8333333333,0.1417365507,0.1417365507,0
52,1,26,0.01923076923,0.3170427209,0.07731029671,0.2397324242
52,2,26,0.05769230769,0.2519838169,0.07229012201,0.1796936949
52,3,26,0.09615384615,0.2117725014,0.06723532552,0.1445371759
52,4,26,0.1346153846,0.1943172601,0.06882574867,0.1254915114
52,5,26,0.1730769231,0.1921833537,0.08303931775,0.1091440359
52,6,26,0.2115384615,0.1979852078,0.1112548579,0.08673034985
52,7,26,0.25,0.2068331704,0.1478557957,0.0589773747
52,8,26,0.2884615385,0.2164076944,0.1830377964,0.03336989802
52,9,26,0.3269230769,0.2257565208,0.2099695383,0.01578698253
52,10,26,0.3653846154,0.2342904747,0.227900817,0.006389657788
52,11,26,0.4038461538,0.2414432013,0.2391745001,0.002268701113
52,12,26,0.4423076923,0.2467243672,0.2460031995,0.0007211676193
52,13,26,0.4807692308,0.2498345786,0.2496259819,0.0002085966805
52,14,26,0.5192307692,0.2507020341,0.2506463459,5.568816893e-05
52,15,26,0.5576923077,0.2494455552,0.2494316523,1.390291217e-05
52,16,26,0.5961538462,0.2463103352,0.2463070501,3.285098985e-06
52,17,26,0.6346153846,0.2416096035,0.241608861,7.424310161e-07
52,18,26,0.6730769231,0.2356840651,0.2356839032,1.618926942e-07
52,19,26,0.7115384615,0.2288784693,0.228878435,3.429711415e-08
52,20,26,0.75,0.2215305217,0.2215305146,7.095300791e-09
52,21,26,0.7884615385,0.213967334,0.2139673326,1.438423936e-09
52,22,26,0.8269230769,0.206505805,0.2065058048,2.863533299e-10
52,23,26,0.8653846154,0.1994544787,0.1994544786,5.602301956e-11
52,24,26,0.9038461538,0.193115159,0.193115159,1.076833067e-11
52,25,26,0.9423076923,0.1877828751,0.1877828751,2.031042001e-12
52,26,26,0.9807692308,0.2191453648,0.2191453648,3.981537322e-13
53,1,23,0.02173913043,0.4280184135,0.4280184135,0
53,2,23,0.0652173913,0.3898363386,0.3898363386,0
53,3,23,0.1086956522,0.3610958269,0.3610958269,0
53,4,23,0.152173913,0.3412283939,0.3412283939,0
53,5,23,0.1956521739,0.3302190506,0.3302190506,0
53,6,23,0.2391304348,0.3271112242,0.3271112242,0
53,7,23,0.2826086957,0.3295067852,0.3295067852,0
53,8,23,0.3260869565,0.3340962031,0.3340962031,0
53,9,23,0.3695652174,0.337907736,0.337907736,0
53,10,23,0.4130434783,0.3392244909,0.3392244909,0
53,11,23,0.4565217391,0.3375832176,0.3375832176,0
53,12,23,0.5,0.3332581954,0.3332581954,0
53,13,23,0.5434782609,0.3267983487,0.3267983487,0
53,14,23,0.5869565217,0.3187907366,0.3187907366,0
53,15,23,0.6304347826,0.3097807866,0.3097807866,0
53,16,23,0.6739130435,0.300261516,0.300261516,0
53,17,23,0.7173913043,0.29068543,0.29068543,0
53,18,23,0.7608695652,0.2814812598,0.2814812598,0
53,19,23,0.8043478261,0.2730696761,0.2730696761,0
53,20,23,0.847826087,0.2658758145,0.2658758145,0
53,21,23,0.8913043478,0.2603366822,0.2603366822,0
53,22,23,0.9347826087,0.2568999515,0.2568999515,0
53,23,23,0.9782608696,0.2560076652,0.2560076652,0
54,1,32,0.015625,0.7538231282,0.7538231282,0
54,2,32,0.046875,0.7574022569,0.7574022569,0
54,3,32,0.078125,0.7589385163,0.7589385163,0
54,4,32,0.109375,0.7585386133,0.7585386133,0
54,5,32,0.140625,0.7563614134,0.7563614134,0
54,6,32,0.171875,0.7525974952,0.7525974952,0
54,7,32,0.203125,0.7474548088,0.7474548088,0
54,8,32,0.234375,0.7411494344,0.7411494344,0
54,9,32,0.265625,0.7339002372,0.7339002372,0
54,10,32,0.296875,0.7259263415,0.7259263415,3.330669074e-16
54,11,32,0.328125,0.7174465707,0.7174465707,8.881784197e-16
54,12,32,0.359375,0.7086802232,0.7086802232,5.107025913e-15
54,13,32,0.390625,0.6998487266,0.6998487266,3.219646771e-14
54,14,32,0.421875,0.6911778226,0.6911778226,1.999511667e-13
54,15,32,0.453125,0.6828999644,0.6828999644,1.188271703e-12
54,16,32,0.484375,0.675256561,0.675256561,6.66866562e-12
54,17,32,0.515625,0.6684995288,0.6684995289,3.389477587e-11
54,18,32,0.546875,0.6628913062,0.6628913064,1.417354012e-10
54,19,32,0.578125,0.6587020357,0.6587020361,3.230350432e-10
54,20,32,0.609375,0.6562022809,0.656202279,1.956295126e-09
54,21,32,0.640625,0.6556507039,0.6556506679,3.596245512e-08
54,22,32,0.671875,0.6572834171,0.6572830835,3.336259109e-07
54,23,32,0.703125,0.6613386848,0.6613363369,2.347877543e-06
54,24,32,0.734375,0.6682171453,0.6682036987,1.344654447e-05
54,25,32,0.765625,0.6789455445,0.6788822433,6.330125168e-05
54,26,32,0.796875,0.69584429,0.6956038443,0.0002404456701
54,27,32,0.828125,0.7219746299,0.7212644187,0.0007102111931
54,28,32,0.859375,0.7570070147,0.7554169168,0.001590097868
54,29,32,0.890625,0.793158423,0.7903779527,0.002780470284
54,30,32,0.921875,0.8204973758,0.8163488983,0.004148477581
54,31,32,0.953125,0.8359682511,0.8301883688,0.005779882312
54,32,32,0.984375,0.8433795909,0.8355563314,0.007823259437
55,1,82,0.006097560976,0.2563258279,0.2206915306,0.03563429739
55,2,82,0.01829268293,0.440151773,0.4324338123,0.007717960649
55,3,82,0.03048780488,0.5221729032,0.5219564725,0.0002164306615
55,4,82,0.04268292683,0.524235467,0.524235467,0
55,5,82,0.05487804878,0.5252120289,0.5252120289,0
55,6,82,0.06707317073,0.5260566911,0.5260566911,0
55,7,82,0.07926829268,0.5267648605,0.5267648605,0
55,8,82,0.09146341463,0.5273327989,0.5273327989,0
55,9,82,0.1036585366,0.5277576344,0.5277576344,0
55,10,82,0.1158536585,0.5280373668,0.5280373668,0
55,11,82,0.1280487805,0.528170868,0.528170868,0
55,12,82,0.1402439024,0.528157876,0.528157876,0
55,13,82,0.1524390244,0.5279989842,0.5279989842,0
55,14,82,0.1646341463,0.5276956265,0.5276956265,0
55,15,82,0.1768292683,0.5272500568,0.5272500568,0
55,16,82,0.1890243902,0.5266653254,0.5266653254,0
55,17,82,0.2012195122,0.5259452516,0.5259452516,0
55,18,82,0.2134146341,0.5250943924,0.5250943924,0
55,19,82,0.2256097561,0.5241180093,0.5241180093,0
55,20,82,0.237804878,0.5230220311,0.5230220311,0
55,21,82,0.25,0.5218130154,0.5218130154,0
55,22,82,0.262195122,0.5204981081,0.5204981081,0
55,23,82,0.2743902439,0.5190850002,0.5190850002,0
55,24,82,0.2865853659,0.5175818838,0.5175818838,0
55,25,82,0.2987804878,0.5159974071,0.5159974071,0
55,26,82,0.3109756098,0.514340627,0.514340627,0
55,27,82,0.3231707317,0.5126209624,0.5126209624,0
55,28,82,0.3353658537,0.5108481453,0.5108481453,0
55,29,82,0.3475609756,0.5090321721,0.5090321721,0
55,30,82,0.3597560976,0.507183254,0.507183254,0
55,31,82,0.3719512195,0.5053117668,0.5053117668,0
55,32,82,0.3841463415,0.5034281978,0.5034281978,0
55,33,82,0.3963414634,0.5015426358,0.5015426358,0
55,34,82,0.4085365854,0.4996481385,0.4996481385,0
55,35,82,0.4207317073,0.4977833912,0.4977833912,0
55,36,82,0.4329268293,0.4959587689,0.4959587689,0
55,37,82,0.4451219512,0.4941750257,0.4941750257,0
55,38,82,0.4573170732,0.4924421987,0.4924421987,0
55,39,82,0.4695121951,0.4907700856,0.4907700856,0
55,40,82,0.4817073171,0.4891681815,0.4891681815,0
55,41,82,0.493902439,0.4876456311,0.4876456311,0
55,42,82,0.506097561,0.4862111805,0.4862111805,0
55,43,82,0.5182926829,0.4848731302,0.4848731302,0
55,44,82,0.5304878049,0.48363929,0.48363929,0
55,45,82,0.5426829268,0.4825169339,0.4825169339,0
55,46,82,0.5548780488,0.4815127578,0.4815127578,0
55,47,82,0.5670731707,0.4806328372,0.4806328372,0
55,48,82,0.5792682927,0.4798825891,0.4798825891,0
55,49,82,0.5914634146,0.4792667339,0.4792667339,0
55,50,82,0.6036585366,0.4787892615,0.4787892615,0
55,51,82,0.6158536585,0.4784533998,0.4784533998,0
55,52,82,0.6280487805,0.4782615859,0.4782615859,0
55,53,82,0.6402439024,0.4782154417,0.4782154417,0
55,54,82,0.6524390244,0.4783157528,0.4783157528,0
55,55,82,0.6646341463,0.4785624525,0.4785624525,0
55,56,82,0.6768292683,0.4789546095,0.4789546095,0
55,57,82,0.6890243902,0.4794904213,0.4794904213,0
55,58,82,0.7012195122,0.4801672132,0.4801672132,0
55,59,82,0.7134146341,0.480981442,0.480981442,0
55,60,82,0.7256097561,0.4819287063,0.4819287063,0
55,61,82,0.737804878,0.4830037635,0.4830037635,0
55,62,82,0.75,0.4842005515,0.4842005515,0
55,63,82,0.762195122,0.4855122184,0.4855122184,0
55,64,82,0.7743902439,0.4869311578,0.4869311578,0
55,65,82,0.7865853659,0.4884490505,0.4884490505,0
55,66,82,0.7987804878,0.4900569129,0.4900569129,0
55,67,82,0.8109756098,0.4917451506,0.4917451506,0
55,68,82,0.8231707317,0.4935036185,0.4935036185,0
55,69,82,0.8353658537,0.4953216855,0.4953216855,0
55,70,82,0.8475609756,0.4971883043,0.4971883043,0
55,71,82,0.8597560976,0.4990932013,0.4990932013,0
55,72,82,0.8719512195,0.5010517311,0.5010517311,0
55,73,82,0.8841463415,0.5029948392,0.5029948392,0
55,74,82,0.8963414634,0.5049389309,0.5049389309,0
55,75,82,0.9085365854,0.506872055,0.506872055,0
55,76,82,0.9207317073,0.5087823442,0.5087823442,0
55,77,82,0.9329268293,0.5106580971,0.5106580971,0
55,78,82,0.9451219512,0.5124878554,0.5124878554,0
55,79,82,0.9573170732,0.5142603264,0.5142603264,0
55,80,82,0.9695121951,0.515959854,0.515959854,0
55,81,82,0.9817073171,0.5174763489,0.5174763489,0
55,82,82,0.993902439,0.5175508167,0.5175508167,0
56,1,3,0.1666666667,0.02082134388,0.02082134388,6.706128708e-13
56,2,3,0.5,0.02085438812,0.02085438812,4.812435173e-13
56,3,3,0.8333333333,0.02089583832,0.02089583832,3.437423957e-13
57,1,27,0.01851851852,0.8473788833,0.8473788833,0
57,2,27,0.05555555556,0.8345598541,0.8345598541,0
57,3,27,0.09259259259,0.8205872639,0.8205872639,0
57,4,27,0.1296296296,0.8064758523,0.8064758523,0
57,5,27,0.1666666667,0.7926851961,0.7926851961,0
57,6,27,0.2037037037,0.7797008439,0.7797008439,0
57,7,27,0.2407407407,0.7680482243,0.7680482243,0
57,8,27,0.2777777778,0.7583053027,0.7583053027,0
57,9,27,0.3148148148,0.7511091575,0.7511091575,0
57,10,27,0.3518518519,0.7471461149,0.7471461149,0
57,11,27,0.3888888889,0.7471067249,0.7471067249,0
57,12,27,0.4259259259,0.7515798959,0.7515798959,0
57,13,27,0.462962963,0.7608687251,0.7608687251,0
57,14,27,0.5,0.7747531559,0.7747531559,0
57,15,27,0.537037037,0.792294675,0.792294675,0
57,16,27,0.5740740741,0.8118080681,0.8118080681,0
57,17,27,0.6111111111,0.8310434474,0.8310434474,0
57,18,27,0.6481481481,0.8474878379,0.8474878379,0
57,19,27,0.6851851852,0.8586635346,0.8586635346,0
57,20,27,0.7222222222,0.862385802,0.862385802,0
57,21,27,0.7592592593,0.8569946909,0.8569946909,0
57,22,27,0.7962962963,0.8415262427,0.8415262427,0
57,23,27,0.8333333333,0.8157402607,0.8157402607,0
57,24,27,0.8703703704,0.7799600282,0.7799600282,0
57,25,27,0.9074074074,0.7347416829,0.7347416829,0
57,26,27,0.9444444444,0.6803270567,0.6803270567,0
57,27,27,0.9814814815,0.6151409592,0.6151409592,0
58,1,1,0.5,0.0208031174,0.0208031174,8.248228489e-13
59,1,2,0.25,0.05001949105,0.05001949106,3.118477698e-12
59,2,2,0.75,0.05001759541,0.05001759542,2.641831198e-12
60,1,19,0.02631578947,0.3190116736,0.3332259088,0.01421423516
60,2,19,0.07894736842,0.3026615196,0.3166137133,0.01395219368
60,3,19,0.1315789474,0.280070022,0.3011018485,0.02103182646
60,4,19,0.1842105263,0.2690623456,0.2954120001,0.02634965457
60,5,19,0.2368421053,0.2770911189,0.303202817,0.02611169808
60,6,19,0.2894736842,0.3000623614,0.3193311964,0.01926883498
60,7,19,0.3421052632,0.3236806399,0.3338698268,0.01018918692
60,8,19,0.3947368421,0.3379992698,0.3420320599,0.004032790025
60,9,19,0.4473684211,0.3443476355,0.3456576305,0.001309995028
60,10,19,0.5,0.3477089859,0.3480847899,0.0003758039397
60,11,19,0.5526315789,0.3513563478,0.3514548733,9.852549983e-05
60,12,19,0.6052631579,0.3565979084,0.3566216934,2.378498585e-05
60,13,19,0.6578947368,0.3635136063,0.3635188622,5.25582301e-06
60,14,19,0.7105263158,0.3713873268,0.3713883782,1.051423285e-06
60,15,19,0.7631578947,0.3790192132,0.3790194018,1.886254917e-07
60,16,19,0.8157894737,0.3851470596,0.3851470899,3.028996992e-08
60,17,19,0.8684210526,0.3888930105,0.3888930149,4.395229569e-09
60,18,19,0.9210526316,0.3899783415,0.389978342,5.878013076e-10
60,19,19,0.9736842105,0.3886261828,0.3886261829,7.426531612e-11
61,1,19,0.02631578947,0.2553760182,0.2553760182,6.38661346e-12
61,2,19,0.07894736842,0.2595495998,0.2595495998,1.465605415e-12
61,3,19,0.1315789474,0.2794598379,0.2794598379,3.251288128e-13
61,4,19,0.1842105263,0.3332992751,0.3332992751,6.561418076e-14
61,5,19,0.2368421053,0.4067678875,0.4067678875,9.547918012e-15
61,6,19,0.2894736842,0.4480796349,0.4480796349,8.326672685e-16
61,7,19,0.3421052632,0.4614488369,0.4614488369,5.551115123e-17
61,8,19,0.3947368421,0.4711914757,0.4711914757,0
61,9,19,0.4473684211,0.4834522567,0.4834522567,0
61,10,19,0.5,0.4986213398,0.4986213383,1.42725215e-09
61,11,19,0.5526315789,0.510963109,0.5109630181,9.084622055e-08
61,12,19,0.6052631579,0.5168354054,0.5168319223,3.483007644e-06
